How many employees does your company or organization have?,Is your primary role within your company related to tech/IT?,Does your employer provide mental health benefits as part of healthcare coverage?,Do you know the options for mental health care available under your employer-provided coverage?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?",Does your employer offer resources to learn more about mental health concerns and options for seeking help?,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,Do you feel that your employer takes mental health as seriously as physical health?,Have you heard of or observed negative consequences for co-workers who have been open about mental health issues in your workplace?,Do you have medical coverage (private insurance or state-provided) which includes treatment of  mental health issues?,Did your previous employers ever formally discuss mental health (as part of a wellness campaign or other official communication)?,Did your previous employers provide resources to learn more about mental health issues and how to seek help?,Was your anonymity protected if you chose to take advantage of mental health or substance abuse treatment resources with previous employers?,Do you think that discussing a mental health disorder with previous employers would have negative consequences?,Do you think that discussing a physical health issue with previous employers would have negative consequences?,Did you feel that your previous employers took mental health as seriously as physical health?,Did you hear of or observe negative consequences for co-workers with mental health issues in your previous workplaces?,Would you be willing to bring up a physical health issue with a potential employer in an interview?,Would you bring up a mental health issue with a potential employer in an interview?,Do you feel that being identified as a person with a mental health issue would hurt your career?,Do you think that team members/co-workers would view you more negatively if they knew you suffered from a mental health issue?,Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?,Do you have a family history of mental illness?,Do you currently have a mental health disorder?,What is your age?,What is your gender?,What country do you work in?,Do you work remotely?,How easy is it to ask for mental health leave?,Mental health effects on work when treated effectively,Mental health effects on work when not treated effectively,Sharing mental health issue with family and friends,Back-end Developer,Designer,Dev Evangelist/Advocate,DevOps/SysAdmin,Executive Leadership,Front-end Developer,HR,One-person shop,Sales,Supervisor/Team Lead,Support
1.9095203607700875,0,0,-1,2,2,2,2,0,0,0,1,-1,1,0,0,0,1,0,2,0,2,0,2,1.3397616359320939,1,49,1,5,1,4,4,0,0,0,1,0,0,0,0,0,1,0
-0.7276935270069581,0,0,-1,0,0,-1,2,0,0,1,0,-1,2,1,0,1,0,0,0,1,2,2,2,-0.38744914556014065,0,50,2,4,1,4,4,0,1,0,0,0,1,0,0,0,0,0
1.9095203607700875,1,0,1,0,-1,-1,0,0,0,0,0,0,2,1,-1,0,0,0,2,2,-1,0,0,0.22941184782994312,1,50,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1.0155495513541397,0,2,2,0,2,-1,-1,0,0,0,1,-1,1,0,1,1,2,1,1,1,1,2,2,-0.5108213442381574,1,50,0,-1,4,4,4,0,0,0,0,0,0,0,0,0,0,1
1.9095203607700875,0,2,2,2,2,2,0,0,0,1,0,-1,2,1,0,0,1,0,2,2,0,2,2,-0.14070474820410714,0,48,1,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0
1.0155495513541397,0,2,1,0,2,-1,-1,2,0,0,0,0,2,1,0,2,2,0,2,2,2,-1,2,1.3397616359320939,0,10,2,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.593597905594566,0,2,2,2,2,-1,2,0,0,0,0,-1,1,1,0,0,0,0,1,0,2,2,2,-0.5108213442381574,0,50,1,4,2,4,4,0,0,0,0,0,0,0,0,0,1,0
-0.593597905594566,0,2,2,2,0,2,0,2,0,0,0,1,2,1,1,1,1,0,2,2,2,2,2,-0.5108213442381574,1,50,1,3,2,4,2,0,0,0,0,0,1,0,0,0,1,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,1,1,0,0,0,0,1,0,2,2,2,-0.6341935429161741,1,50,2,-1,1,4,4,1,0,0,1,0,1,0,1,0,0,0
-0.763452359383596,1,0,2,2,0,0,0,0,0,0,0,-1,1,0,0,0,1,1,2,0,0,2,0,0.22941184782994312,1,32,1,4,0,1,5,0,0,0,1,1,0,0,0,0,0,0
-0.593597905594566,0,2,2,2,2,2,2,2,0,1,1,-1,1,1,1,1,1,1,1,1,2,2,1,-0.7575657415941909,1,50,0,4,2,4,4,0,0,0,0,0,1,0,0,0,0,0
-0.593597905594566,0,2,1,-1,-1,-1,2,0,0,1,0,2,1,1,0,0,0,0,1,1,0,0,2,0.22941184782994312,1,50,1,4,1,4,4,0,0,0,0,0,1,0,0,0,0,0
1.0155495513541397,0,2,2,0,-1,-1,-1,0,0,0,0,-1,-1,1,-1,1,2,0,1,1,1,2,1,0.35278404650795986,0,50,1,3,1,4,2,0,0,0,0,1,0,0,0,0,0,0
-0.593597905594566,0,2,1,0,2,2,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,2,1,-0.6341935429161741,1,50,1,5,0,4,5,0,0,0,0,0,1,0,0,0,0,0
-0.593597905594566,0,2,2,-1,2,2,2,0,0,1,1,1,1,0,1,1,0,0,0,0,1,2,2,-1.1276823376282412,1,50,1,5,2,4,4,1,0,0,1,0,1,0,0,0,0,0
-0.593597905594566,0,2,0,2,2,2,0,0,0,1,1,-1,2,1,0,1,0,0,2,2,2,0,0,-0.017332549526090396,0,50,1,3,0,0,4,0,0,0,0,0,0,0,0,0,1,0
1.9095203607700875,1,2,2,2,2,2,2,2,0,1,1,-1,-1,1,0,1,1,0,2,1,2,0,0,0.35278404650795986,1,10,1,3,1,0,5,0,0,0,0,0,0,0,0,0,0,1
1.9095203607700875,0,2,2,0,2,-1,-1,0,0,0,0,-1,1,1,1,1,0,0,1,1,2,2,2,0.7229006425420101,0,50,1,3,0,4,4,0,0,1,0,1,0,0,0,0,0,0
0.1215787419381922,0,2,2,2,2,-1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,1,-0.2640769468821239,1,50,2,2,0,1,5,0,0,0,1,0,0,0,0,0,0,0
-0.593597905594566,0,-1,0,0,0,-1,-1,0,0,0,0,-1,-1,0,-1,1,1,0,2,1,1,0,0,0.4761562451859766,1,49,0,4,0,0,4,1,0,1,0,0,0,0,0,0,0,0
-0.593597905594566,0,2,1,2,-1,-1,0,0,0,0,1,-1,1,1,0,1,1,0,1,0,2,2,2,-0.38744914556014065,0,50,1,2,1,4,4,0,0,0,0,0,1,0,0,0,0,0
-0.593597905594566,0,2,2,-1,2,2,2,0,0,0,1,2,1,1,1,1,1,1,1,0,1,2,0,-0.7575657415941909,0,50,1,5,1,4,4,0,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,0,0,0,0,-1,0,2,0,0,1,-1,2,1,0,2,2,0,2,0,2,2,2,-0.8809379402722076,0,49,1,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0
-0.593597905594566,0,2,2,0,2,2,-1,0,0,0,0,-1,1,1,0,1,1,0,1,1,2,0,2,-0.7575657415941909,0,50,1,4,1,4,2,0,0,0,0,0,1,0,0,0,0,0
-0.7276935270069581,0,-1,2,0,0,-1,2,2,0,0,0,2,1,0,1,0,0,1,1,0,0,2,2,-1.0043101389502245,1,21,2,4,0,4,2,1,0,0,0,0,1,0,0,0,0,0
-0.593597905594566,0,2,2,2,2,2,2,0,0,1,1,-1,1,1,1,0,2,2,1,0,0,2,0,0.7229006425420101,1,50,1,5,2,4,5,0,0,0,0,1,0,1,0,0,1,1
1.9095203607700875,0,2,2,2,2,2,2,0,0,1,1,1,1,1,0,1,1,1,1,0,2,0,2,0.9696450398980436,1,50,1,4,1,4,4,0,0,1,0,0,0,0,0,0,0,0
-0.593597905594566,0,2,1,-1,2,-1,2,0,0,0,0,-1,1,0,-1,0,0,0,1,0,0,-1,0,0.22941184782994312,1,50,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,1,1,1,0,1,0,2,2,1,2,1,1.216389437254077,1,49,0,-1,1,1,5,1,0,0,0,0,1,0,0,0,0,1
1.0155495513541397,0,2,2,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,1,1,-1,2,-1.251054536306258,1,50,0,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,1,-1,1,0,2,-1,0,2,0,2,2,2,-1,0,0,0,2,1,2,2,1,-1,1,1.216389437254077,1,50,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1
1.9095203607700875,0,2,1,-1,-1,-1,-1,0,0,1,1,-1,1,0,1,0,1,1,0,0,0,0,2,-0.38744914556014065,1,50,2,3,0,1,4,0,0,1,0,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,1,0,1,1,2,0,2,2,2,2,1,1.8332504306441608,1,50,1,-1,1,4,5,1,0,0,0,0,0,0,1,0,0,0
-0.593597905594566,0,2,0,2,-1,2,-1,0,0,0,0,-1,-1,0,-1,0,1,1,1,1,1,2,0,-0.8809379402722076,0,50,1,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0
0.1215787419381922,0,2,2,0,0,-1,-1,0,0,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,-0.7575657415941909,1,50,1,-1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
-0.7276935270069581,0,2,2,0,0,-1,0,0,0,0,0,-1,2,0,1,1,0,0,2,2,0,2,1,-1.744543331018325,0,50,0,1,2,1,4,1,0,0,0,0,1,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,-1,0,1,1,1,1,-1,2,0,0.8462728412200269,1,21,2,-1,0,0,4,1,0,0,0,0,1,0,1,0,0,0
0.1215787419381922,1,0,-1,0,2,-1,-1,0,0,1,1,-1,1,0,0,1,0,0,1,1,2,-1,2,0.4761562451859766,1,2,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,-1,0,0,-1,-1,-1,0,0,1,1,-1,1,1,1,1,0,0,1,2,1,2,2,-0.6341935429161741,1,50,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,2,0,0,0,-1,0,2,0,0,1,2,1,0,1,1,2,0,2,1,2,2,2,1.216389437254077,0,50,2,5,1,4,4,0,0,0,0,0,0,0,0,0,1,0
1.0155495513541397,0,-1,1,0,2,-1,2,0,0,-1,2,-1,0,0,-1,0,2,2,1,1,0,-1,0,-0.38744914556014065,1,50,1,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0
-0.7276935270069581,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,2,2,2,2,2.4501114240342448,1,50,1,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0
1.0155495513541397,0,-1,0,0,0,-1,-1,0,0,0,0,-1,0,0,-1,0,1,1,1,1,0,2,0,-0.14070474820410714,1,21,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.7276935270069581,0,0,0,0,0,0,0,2,0,2,0,-1,0,0,2,0,1,1,2,1,2,0,0,-0.6341935429161741,1,33,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.593597905594566,0,-1,0,2,-1,-1,2,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,2,1,-1.0043101389502245,1,49,0,4,2,1,4,1,0,0,0,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,2,1,0,1,0,0,2,2,2,-1,2,-0.017332549526090396,1,49,1,-1,0,0,2,0,0,0,0,0,0,0,1,0,0,0
0.1215787419381922,0,-1,0,0,0,-1,-1,0,0,1,1,-1,2,2,-1,0,0,0,2,2,0,2,1,0.4761562451859766,0,50,1,-1,0,0,4,1,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,0,0,0,0,-1,-1,0,0,0,0,-1,1,1,0,0,1,0,0,0,0,2,2,-0.5108213442381574,1,49,1,5,1,4,4,1,0,0,0,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,2,0,0,1,1,0,2,2,2,2,2,-0.017332549526090396,1,49,1,-1,1,4,0,1,0,0,0,0,1,0,0,0,1,0
1.9095203607700875,0,2,1,0,0,2,2,0,0,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1.5865060332881273,0,2,1,5,2,1,5,0,0,0,0,0,0,0,0,0,0,1
0.1215787419381922,1,2,1,2,2,-1,2,0,0,0,0,0,2,2,0,2,2,2,1,0,2,2,0,-0.14070474820410714,0,46,1,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0
1.9095203607700875,1,-1,-1,0,0,-1,-1,0,0,0,0,-1,1,1,-1,1,0,0,1,1,2,0,0,-1.4977989336622914,1,49,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.7276935270069581,0,0,-1,0,0,0,-1,0,0,0,0,-1,1,1,0,0,1,1,1,0,1,-1,1,-0.7575657415941909,1,49,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0155495513541397,0,2,2,2,2,2,2,0,0,0,0,-1,2,2,0,1,1,1,2,1,2,2,2,-0.38744914556014065,1,49,2,4,1,4,5,0,0,0,0,0,0,0,0,0,0,1
-0.763452359383596,1,0,1,0,0,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,2,0,0,2.6968558213902782,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,2,0,0,1,1,0,2,0,2,2,2,2.8202280200682948,0,2,2,-1,4,4,5,1,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,-1,1,0,-1,2,-1,0,0,0,0,-1,-1,0,-1,0,1,1,1,1,1,0,0,0.5995284438639934,1,50,2,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.763452359383596,0,0,0,-1,0,-1,2,0,0,0,0,2,1,0,1,1,1,1,2,0,0,2,0,-1.6211711323403082,1,49,0,2,1,4,2,1,0,0,1,0,1,0,0,0,0,1
1.0155495513541397,0,-1,0,0,-1,-1,2,0,0,0,0,-1,1,1,-1,0,0,0,2,1,1,0,0,-0.38744914556014065,0,40,1,5,0,0,5,0,0,1,0,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,2,2,1,0,1,1,0,2,2,2,0,2,3.560461212136395,1,50,2,-1,4,4,1,1,0,0,1,0,1,0,1,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,1,1,1,1,2,1,2,1,2,2,2,1.4631338346101106,1,2,2,-1,4,4,4,0,1,0,0,0,0,0,0,0,0,0
-0.7276935270069581,0,-1,0,0,2,-1,2,0,0,1,1,1,-1,0,1,1,0,0,2,2,1,2,2,-0.2640769468821239,0,49,0,3,2,4,4,1,0,0,0,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,1,1,0,2,1,1,2,1,2,2,2,0.10603964915192636,1,49,1,-1,1,1,5,0,0,0,1,1,0,0,1,0,0,0
0.1215787419381922,0,2,1,2,0,-1,2,0,0,2,1,1,2,1,2,0,0,0,1,1,0,0,0,-0.017332549526090396,1,49,1,5,0,0,4,0,0,0,0,0,0,0,0,0,1,0
-0.7276935270069581,0,0,-1,0,0,-1,2,0,0,0,0,0,2,2,0,0,1,0,1,0,0,2,2,0.10603964915192636,1,50,2,3,0,2,0,1,0,0,0,0,1,0,0,0,1,0
-0.593597905594566,0,0,1,2,0,2,2,0,0,0,1,2,1,0,0,1,1,0,1,1,1,0,0,-0.38744914556014065,1,35,1,5,0,0,4,0,0,0,0,1,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,2,1,-1,1,2,0,2,2,0,2,2,0.10603964915192636,0,50,2,-1,2,1,4,1,0,0,0,0,0,0,0,0,0,0
-0.593597905594566,1,-1,0,0,0,-1,2,0,0,0,1,-1,0,0,1,0,2,1,1,0,0,0,0,0.22941184782994312,1,50,1,4,0,0,5,0,0,0,0,0,0,0,0,0,1,0
-0.593597905594566,0,2,1,0,-1,-1,2,0,0,0,0,-1,1,1,1,0,1,0,2,2,0,2,0,1.9566226293221776,1,50,1,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0
-0.7276935270069581,0,-1,1,0,0,2,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,2,2,-0.38744914556014065,1,50,1,5,2,2,4,0,0,0,0,0,0,0,0,0,1,0
0.1215787419381922,0,2,2,0,0,-1,-1,0,0,1,1,-1,-1,1,1,0,0,0,1,1,0,2,0,1.5865060332881273,1,50,0,-1,1,4,4,1,0,1,0,0,0,0,0,0,0,0
-0.7276935270069581,0,-1,1,0,-1,-1,-1,2,0,1,1,2,2,2,-1,0,0,0,2,1,1,0,0,-0.2640769468821239,0,10,0,1,0,0,4,1,0,0,0,0,1,0,0,0,1,0
-0.593597905594566,0,2,2,0,0,2,2,0,0,0,0,-1,2,2,-1,0,1,1,1,0,2,2,2,-1.3744267349842747,0,10,0,4,1,4,4,0,1,0,0,0,0,0,0,0,0,0
-0.7276935270069581,0,2,1,0,-1,-1,2,0,0,1,1,2,1,1,1,1,1,0,2,1,0,2,2,1.0930172385760604,0,10,1,2,2,4,5,0,0,0,0,0,0,0,0,1,0,0
-0.7276935270069581,0,2,2,0,0,-1,2,0,0,0,0,-1,-1,0,1,0,1,1,1,0,2,2,0,-1.0043101389502245,0,10,1,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0
-0.593597905594566,0,-1,1,0,-1,-1,-1,0,0,-1,0,-1,1,1,-1,0,2,0,1,1,1,2,1,-1.0043101389502245,0,10,0,-1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
-0.7276935270069581,0,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1,2,1,2,0,0,2.5734836227122613,0,10,1,5,0,0,4,0,0,0,0,1,0,0,0,0,0,0
-0.7276935270069581,0,2,0,2,0,-1,2,0,0,0,0,-1,-1,0,0,0,0,0,1,1,1,0,2,-0.8809379402722076,1,10,0,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,0,0,0,-1,-1,-1,0,0,0,0,0,1,1,0,0,2,0,2,2,1,2,0,-0.017332549526090396,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
-0.593597905594566,0,0,-1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,0,-1.1276823376282412,1,25,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.593597905594566,1,-1,0,0,-1,-1,-1,0,0,0,0,-1,-1,0,1,0,0,0,2,1,0,0,0,0.10603964915192636,1,50,1,2,0,0,4,1,0,0,1,0,1,0,0,0,1,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,1,1,0,0,1,1,1,0,2,0,2,0.35278404650795986,1,33,1,-1,2,1,5,1,0,0,0,0,0,0,0,0,0,0
-0.593597905594566,0,2,1,0,2,-1,2,0,0,0,0,-1,2,2,0,1,2,0,1,1,2,-1,2,0.4761562451859766,0,50,1,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0
-0.593597905594566,0,2,0,0,0,-1,-1,0,0,1,1,-1,1,1,0,1,1,0,2,2,0,-1,1,-0.6341935429161741,1,10,0,1,0,4,2,0,0,0,0,0,1,0,0,0,0,0
1.0155495513541397,0,2,2,2,2,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,0,2,1,-0.7575657415941909,1,49,2,4,1,4,4,0,1,0,0,0,0,0,0,0,0,0
-0.7276935270069581,0,0,-1,2,0,-1,2,0,0,1,1,-1,1,1,0,1,1,1,1,1,1,2,1,-0.6341935429161741,1,50,2,4,1,4,5,1,0,0,0,0,1,0,0,0,1,0
1.9095203607700875,0,2,1,0,0,-1,0,0,0,1,1,1,1,1,0,0,2,2,0,1,2,2,1,0.7229006425420101,1,50,2,4,2,4,2,0,0,1,0,0,0,0,0,0,0,0
-0.593597905594566,0,2,2,2,2,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,0,0,-1,0,2,-1.1276823376282412,0,50,1,5,1,4,4,0,0,0,0,0,1,0,0,0,1,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,2,1,1,-1,0,1,1,0,1,0,0,1,-0.6341935429161741,1,45,1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
-0.593597905594566,0,2,2,2,2,-1,2,0,0,-1,0,-1,1,1,-1,1,1,1,1,0,2,2,2,-0.6341935429161741,0,50,1,4,2,4,4,0,0,0,1,0,0,0,0,0,1,0
-0.763452359383596,0,2,2,0,2,-1,2,0,0,0,0,-1,1,0,1,0,1,1,0,0,0,0,2,0.10603964915192636,1,33,1,5,2,1,5,1,1,0,1,0,1,0,0,0,1,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,0,-1,0,-1.1276823376282412,1,50,1,-1,0,0,2,1,0,0,0,0,1,0,0,0,0,0
-0.593597905594566,0,0,2,0,0,-1,-1,0,0,0,0,-1,-1,1,-1,0,2,2,1,1,2,0,2,1.0930172385760604,1,50,1,2,1,4,4,0,0,0,1,0,0,0,0,0,0,0
-0.7276935270069581,0,0,-1,0,0,-1,2,0,0,0,0,-1,1,0,0,0,2,0,0,0,2,0,0,-1.0043101389502245,1,27,0,5,0,0,4,1,0,0,1,0,1,0,0,0,0,0
0.1215787419381922,0,-1,0,0,0,-1,-1,0,0,0,0,-1,1,1,1,0,0,0,0,0,1,0,1,-0.38744914556014065,1,21,0,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,2,2,-1,2,2,2,0,0,0,0,-1,2,2,0,1,2,2,1,0,1,2,0,-0.38744914556014065,0,50,2,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.9095203607700875,1,-1,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,1,0,2,1,2,-1,2,1.3397616359320939,0,50,2,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0
1.9095203607700875,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,1,-1.3744267349842747,1,29,0,4,0,0,4,1,0,0,1,0,1,0,0,0,0,0
-0.7276935270069581,0,-1,0,0,-1,-1,-1,0,0,1,1,1,0,0,2,0,1,1,1,0,0,-1,0,0.5995284438639934,1,50,0,3,0,0,4,0,0,0,0,0,0,0,0,0,1,0
-0.593597905594566,0,2,1,0,0,-1,2,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,2,0,-0.8809379402722076,0,50,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,2,1,0,0,-1,-1,0,0,0,0,-1,-1,0,-1,0,1,0,1,0,2,2,2,-0.7575657415941909,1,50,1,5,2,4,4,1,0,0,0,0,1,0,0,0,0,0
1.0155495513541397,0,-1,0,0,-1,-1,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,1,0.22941184782994312,1,50,2,-1,0,4,1,0,0,1,1,0,0,0,0,0,0,0
0.1215787419381922,0,-1,0,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,2,1,0,0,0,-1.4977989336622914,1,21,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.763452359383596,0,2,1,0,-1,0,-1,0,0,1,1,1,1,0,1,1,1,0,2,1,2,-1,0,2.0799948280001943,1,50,0,3,1,1,4,1,0,0,0,0,1,0,0,0,0,1
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,1,0,-1,0,2,2,1,1,0,0,1,0.5995284438639934,1,16,1,-1,0,2,4,1,0,0,1,0,1,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,1,0,1,0,1,0,1,1,0,2,2,0.22941184782994312,1,50,1,-1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
1.9095203607700875,1,0,1,0,0,-1,-1,0,0,1,1,-1,0,0,1,0,0,0,1,0,0,2,2,-0.7575657415941909,1,50,1,2,2,4,4,0,0,0,1,0,0,0,0,0,0,1
0.1215787419381922,0,-1,0,0,2,2,-1,0,0,0,1,-1,-1,2,-1,1,1,0,2,2,1,0,0,0.7229006425420101,1,50,2,-1,0,0,2,1,1,1,0,0,1,0,0,0,0,0
-0.593597905594566,0,2,2,2,2,2,2,0,0,0,0,-1,-1,0,1,0,1,0,1,1,1,-1,2,0.10603964915192636,0,50,1,5,1,4,5,1,0,0,0,0,0,0,0,0,1,0
0.1215787419381922,0,2,2,0,0,-1,0,0,0,1,1,-1,2,0,0,0,1,0,2,2,1,2,2,0.4761562451859766,1,50,0,2,2,4,4,0,0,0,0,0,0,0,0,0,1,0
0.1215787419381922,0,2,1,0,0,-1,-1,0,0,1,1,-1,1,1,1,2,0,0,2,2,2,2,1,-0.6341935429161741,1,50,2,-1,1,4,1,1,0,0,0,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,-1,0,1,1,2,1,1,0,0,1.0930172385760604,1,33,1,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1.0155495513541397,0,2,0,0,-1,-1,-1,0,0,0,1,-1,1,1,1,0,0,0,2,1,2,2,2,-0.38744914556014065,0,50,2,4,2,4,5,1,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,0,0,0,0,-1,0,0,0,1,1,1,-1,0,1,1,0,0,2,2,1,0,0,1.3397616359320939,1,50,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,-1,1,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,2,1,-1.0043101389502245,1,50,1,4,0,1,4,1,0,1,0,0,1,0,0,1,0,0
0.1215787419381922,0,2,2,2,2,2,2,0,0,1,2,2,-1,0,1,0,2,2,1,0,0,0,0,0.9696450398980436,1,50,2,5,0,0,5,0,0,1,1,1,0,0,0,0,1,0
0.1215787419381922,0,2,1,2,2,2,2,0,0,0,0,-1,2,1,0,1,0,0,1,0,1,0,0,-0.7575657415941909,0,50,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1
-0.7276935270069581,0,0,-1,0,0,-1,-1,0,0,0,0,-1,1,1,1,0,1,1,1,1,0,2,0,-0.7575657415941909,1,49,1,-1,0,0,4,0,0,0,0,0,0,0,1,0,0,0
0.1215787419381922,0,2,0,2,2,-1,2,0,0,0,1,1,2,2,1,1,2,2,1,1,2,2,2,0.5995284438639934,0,50,1,-1,1,4,5,1,0,0,0,0,0,0,0,0,0,0
-0.7276935270069581,0,2,1,0,0,2,2,0,0,0,0,-1,1,1,1,0,0,0,0,1,0,0,0,-0.017332549526090396,1,50,1,4,2,2,5,1,1,0,1,0,0,0,0,0,1,0
-0.593597905594566,0,-1,0,0,2,-1,2,0,0,0,0,-1,2,1,0,1,1,1,1,0,2,2,2,-0.7575657415941909,0,50,2,4,1,4,4,1,0,0,0,0,0,0,0,0,0,1
1.0155495513541397,0,2,2,-1,-1,2,2,0,0,0,1,2,1,0,1,1,0,0,2,2,2,0,0,0.10603964915192636,0,50,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.7276935270069581,0,-1,1,0,0,2,2,0,0,-1,0,-1,-1,1,1,0,2,2,1,0,0,0,0,0.9696450398980436,1,10,1,3,0,0,4,0,0,0,0,1,0,1,0,0,1,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,2,0,0,1,1,1,1,0,1,0,0,1,-0.6341935429161741,1,49,2,-1,1,4,1,1,0,0,0,0,0,0,0,0,0,0
